4354727,0,2
4354733,0,1
4354751,1,4
4355187,0,1
4355200,0,2
4355228,1,6
4355264,1,3
4355228,0,4
4355239,0,1
4355252,0,2
4355264,1,3
4355228,0,4
4355239,0,1
4355252,0,2
4355264,1,3
4355228,0,4
4355239,0,1
4355252,0,2
4355264,0,3
4355275,1,2
4354685,0,4
4354701,1,2
4354727,0,2
4354733,0,1
4354751,1,4
4355187,0,1
4355200,0,2
4355228,1,6
4355264,1,3
4355228,0,4
4355239,0,1
4355252,0,2
4355264,1,3
4355228,0,4
4355239,0,1
4355252,0,2
4355264,1,3
4355228,0,4
4355239,0,1
4355252,0,2
4355264,0,3
4355275,1,2
4354685,0,4
4354701,1,2
4354727,0,2
4354733,0,1
4354751,1,4
4355187,0,1
4355200,0,2
4355228,1,6
4355264,1,3
4355228,0,4
4355239,0,1
4355252,0,2
4355264,1,3
4355228,0,4
4355239,0,1
4355252,0,2
4355264,1,3
4355228,0,4
4355239,0,1
4355252,1,2
4355386,1,3
4355275,1,1
4354685,0,4
4354701,1,2
4354727,0,2
4354733,0,1
4354751,0,4
4354760,0,1
4354791,1,6
4354831,1,2
4354791,0,4
4354804,0,2
4354817,0,2
4354831,1,2
4354791,0,4
4354804,1,2
4354831,1,2
4354791,0,4
4354804,0,2
4354817,1,2
4355368,1,1
4354685,0,4
4354701,1,2
4354727,1,2
4354641,1,2
4355083,0,1
4355092,1,1
4354685,0,4
4354701,0,2
4354714,1,2
4354685,0,4
4354701,1,2
4354727,1,2
4354641,1,2
4355083,0,1
4355092,1,1
4354685,0,4
4354701,1,2
4354727,1,2
4354641,1,2
4355083,0,1
4355092,1,1
4354685,0,4
4354701,1,2
4354727,1,2
4354641,1,2
4355083,0,1
4355092,1,1
4354685,1,4
4354875,0,4
4354894,0,3
4354903,0,1
4354931,1,5
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,1,1
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,1,1
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,1,1
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,1,1
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,1,1
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,0,4
4341252,0,2
4341258,1,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,1,5
4341180,1,2
4341192,1,1
4341229,0,4
4341245,0,4
4341252,0,2
4341258,1,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,1,5
4341180,1,2
4341192,1,1
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,0,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,1,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,1,5
4341180,1,2
4341192,1,1
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,0,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,1,1
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,1,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,1,5
4341180,1,2
4341192,1,1
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,0,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,1,4
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,1,4
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,1,4
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,0,4
4341252,0,2
4341258,1,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,1,5
4341180,1,2
4341192,1,1
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,0,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,1,1
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,0,1
4341288,1,6
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4341302,1,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,0,2
4341258,0,1
4341265,1,1
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,0,4
4341252,1,2
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,1,1
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,0,1
4354977,1,2
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,0,1
4355037,1,7
4341074,0,13
4341090,0,2
4341105,0,2
4341119,0,1
4341128,0,1
4341137,0,1
4341166,0,5
4341180,1,3
4341192,1,1
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,0,2
4341229,0,4
4341245,1,4
4341208,1,2
4341326,1,7
4355072,1,4
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
4354965,0,1
4354977,0,2
4354988,1,1
4354955,0,4
